,Item 1,Item 2,Equality,device1,device2
1485,741,942,-1,HuaweiHonor9_R,OppoFindX3Neo_A
1486,522,655,-1,GooglePixel3A_V,HuaweiHonor9_R
1487,691,730,-1,HuaweiHonor9_R,XiaomiRedmi4_B
1488,625,719,-1,XiaomiRedmiNote7_S,HuaweiHonor9_R
1489,357,657,-1,XiaomiA2_E,HuaweiHonor9_R
1490,708,832,-1,HuaweiHonor9_R,XiaomiRedmiNote7_S
1491,324,621,-1,SamsungJ6_K,HuaweiHonor9_R
1492,124,560,-1,iPhoneXR_L,HuaweiHonor9_R
1493,430,691,-1,XiaomiA2_E,HuaweiHonor9_R
1494,251,862,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1495,267,615,-1,SamsungM31_A,HuaweiHonor9_R
1496,236,804,-1,iPhone6_N,HuaweiHonor9_R
1497,178,771,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1498,505,728,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1499,565,678,-1,XiaomiRedmiNote7_S,HuaweiHonor9_R
1500,76,839,-1,GooglePixel3A_V,HuaweiHonor9_R
1501,628,817,-1,XiaomiRedmi4_B,HuaweiHonor9_R
1502,263,845,-1,SamsungS4_C,HuaweiHonor9_R
1503,249,662,-1,GooglePixel3A_V,HuaweiHonor9_R
1504,554,674,-1,iPhoneXSMax_M,HuaweiHonor9_R
1505,277,848,-1,iPhoneXR_U,HuaweiHonor9_R
1506,216,879,-1,iPhone11_M,HuaweiHonor9_R
1507,848,925,-1,HuaweiHonor9_R,OnePlusNord_O
1508,467,560,-1,iPhoneXR_L,HuaweiHonor9_R
1509,32,715,-1,iPhoneXSMax_M,HuaweiHonor9_R
1510,157,868,-1,iPhoneXSMax_M,HuaweiHonor9_R
1511,719,872,-1,HuaweiHonor9_R,XiaomiRedmi4_B
1512,754,756,-1,HuaweiHonor9_R,XiaomiRedmiNote7_S
1513,582,662,-1,XiaomiRedmi5_J,HuaweiHonor9_R
1514,657,684,-1,HuaweiHonor9_R,XiaomiRedmiNote7_S
1515,20,844,-1,iPhone11_M,HuaweiHonor9_R
1516,343,754,-1,iPhone6_N,HuaweiHonor9_R
1517,439,775,-1,GooglePixel3A_L,HuaweiHonor9_R
1518,626,880,-1,HuaweiHonor9_R,XiaomiRedmiNote7_S
1519,291,591,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1520,315,560,-1,iPhone6_N,HuaweiHonor9_R
1521,201,817,-1,iPhone11_M,HuaweiHonor9_R
1522,250,844,-1,GooglePixel3A_V,HuaweiHonor9_R
1523,715,831,-1,HuaweiHonor9_R,XiaomiRedmi5_J
1524,35,848,-1,SamsungS7_I,HuaweiHonor9_R
1525,645,670,-1,HuaweiHonor9_R,XiaomiRedmiNote7_S
1526,674,924,-1,HuaweiHonor9_R,iPhoneXR_A
1527,361,794,-1,iPhoneXR_L,HuaweiHonor9_R
1528,265,691,-1,iPhoneXR_L,HuaweiHonor9_R
1529,269,752,-1,S21Ultra_M,HuaweiHonor9_R
1530,23,803,-1,SamsungS7_I,HuaweiHonor9_R
1531,17,784,-1,iPhone12_W,HuaweiHonor9_R
1532,414,808,-1,iPhoneXSMax_M,HuaweiHonor9_R
1533,440,560,-1,iPhoneXSMax_M,HuaweiHonor9_R
1534,573,655,-1,XiaomiRedmi4_B,HuaweiHonor9_R
1535,55,614,-1,iPhone11_M,HuaweiHonor9_R
1536,673,839,-1,XiaomiRedmi4_B,HuaweiHonor9_R
1537,177,708,-1,iPhone6_N,HuaweiHonor9_R
1538,638,749,-1,XiaomiRedmi4_B,HuaweiHonor9_R
1539,752,769,-1,HuaweiHonor9_R,XiaomiRedmi5_J
1540,800,947,-1,HuaweiHonor9_R,XiaomiA2_E
1541,655,807,-1,HuaweiHonor9_R,XiaomiRedmi4_B
1542,667,703,-1,XiaomiRedmiNote7_S,HuaweiHonor9_R
1543,363,777,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1544,321,691,-1,iPhone6_N,HuaweiHonor9_R
1545,468,645,-1,SamsungJ6_K,HuaweiHonor9_R
1546,301,710,-1,iPhone11_M,HuaweiHonor9_R
1547,507,703,-1,iPhone7_X,HuaweiHonor9_R
1548,527,674,-1,GooglePixel3A_L,HuaweiHonor9_R
1549,376,785,-1,XiaomiA2_E,HuaweiHonor9_R
1550,309,803,-1,XiaomiA2_E,HuaweiHonor9_R
1551,270,732,-1,iPhoneXR_A,HuaweiHonor9_R
1552,16,771,-1,iPhone11_C,HuaweiHonor9_R
1553,284,817,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1554,543,836,-1,iPhone11_M,HuaweiHonor9_R
1555,276,867,-1,iPhone7_F,HuaweiHonor9_R
1556,23,817,-1,SamsungS7_I,HuaweiHonor9_R
1557,189,861,-1,iPhone11_M,HuaweiHonor9_R
1558,26,613,-1,iPhone7_X,HuaweiHonor9_R
1559,132,598,-1,SamsungM31_A,HuaweiHonor9_R
1560,15,839,-1,iPhone12_W,HuaweiHonor9_R
1561,666,804,-1,XiaomiRedmiNote7_S,HuaweiHonor9_R
1562,82,801,-1,iPhone11_B,HuaweiHonor9_R
1563,270,645,-1,iPhoneXR_A,HuaweiHonor9_R
1564,672,879,-1,XiaomiRedmi5_J,HuaweiHonor9_R
1565,45,703,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1566,20,800,-1,iPhone11_M,HuaweiHonor9_R
1567,532,692,-1,iPhoneXSMax_M,HuaweiHonor9_R
1568,292,560,-1,iPhone6_N,HuaweiHonor9_R
1569,244,645,-1,iPhoneXR_L,HuaweiHonor9_R
1570,506,868,-1,iPhone11_M,HuaweiHonor9_R
1571,55,763,-1,iPhone11_M,HuaweiHonor9_R
1572,804,933,-1,HuaweiHonor9_R,iPhoneXR_L
1573,154,645,-1,iPhone7_F,HuaweiHonor9_R
1574,377,775,-1,iPhoneXR_L,HuaweiHonor9_R
1575,599,863,-1,XiaomiRedmi5_J,HuaweiHonor9_R
1576,279,879,-1,iPhoneXR_L,HuaweiHonor9_R
1577,435,803,-1,iPhoneXR_L,HuaweiHonor9_R
1578,817,830,-1,HuaweiHonor9_R,XiaomiRedmi5_J
1579,272,757,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1580,66,719,-1,iPhoneXR_A,HuaweiHonor9_R
1581,80,614,-1,iPhone11_F,HuaweiHonor9_R
1582,654,780,-1,XiaomiRedmi5_J,HuaweiHonor9_R
1583,637,728,-1,XiaomiRedmi5_J,HuaweiHonor9_R
1584,144,836,-1,iPhoneXR_L,HuaweiHonor9_R
1585,222,777,-1,GooglePixel3A_L,HuaweiHonor9_R
1586,42,741,-1,iPhone12_M,HuaweiHonor9_R
1587,230,591,-1,SamsungJ6_K,HuaweiHonor9_R
1588,138,615,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1589,262,844,-1,iPhone12_M,HuaweiHonor9_R
1590,305,804,-1,SamsungJ6_K,HuaweiHonor9_R
1591,469,657,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1592,465,801,-1,iPhoneXR_L,HuaweiHonor9_R
1593,8,715,-1,iPhone12_W,HuaweiHonor9_R
1594,698,772,-1,XiaomiRedmiNote7_S,HuaweiHonor9_R
1595,436,863,-1,GooglePixel3A_L,HuaweiHonor9_R
1596,8,867,-1,iPhone12_W,HuaweiHonor9_R
1597,396,710,-1,iPhone11_M,HuaweiHonor9_R
1598,23,867,-1,SamsungS7_I,HuaweiHonor9_R
1599,708,916,-1,HuaweiHonor9_R,iPhoneXR_A
1600,514,763,-1,OnePlusNord_O,HuaweiHonor9_R
1601,73,591,-1,iPhone12_W,HuaweiHonor9_R
1602,539,784,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1603,298,863,-1,iPhone12_M,HuaweiHonor9_R
1604,31,780,-1,GooglePixel3A_V,HuaweiHonor9_R
1605,368,719,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1606,289,591,-1,iPhone11_M,HuaweiHonor9_R
1607,732,751,-1,HuaweiHonor9_R,XiaomiRedmi4_B
1608,176,715,-1,iPhone12_M,HuaweiHonor9_R
1609,191,861,-1,iPhoneXR_L,HuaweiHonor9_R
1610,368,691,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1611,125,879,-1,iPhone11_B,HuaweiHonor9_R
1612,804,847,-1,HuaweiHonor9_R,XiaomiRedmiNote7_S
1613,551,801,-1,XiaomiA2_E,HuaweiHonor9_R
1614,139,710,-1,iPhone11_M,HuaweiHonor9_R
1615,76,560,-1,GooglePixel3A_V,HuaweiHonor9_R
1616,81,790,-1,iPhone12_M,HuaweiHonor9_R
1617,138,775,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1618,678,943,-1,HuaweiHonor9_R,OppoFindX3Neo_A
1619,28,801,-1,SamsungS7_I,HuaweiHonor9_R
1620,343,800,-1,iPhone6_N,HuaweiHonor9_R
1621,348,800,-1,OnePlusNord_O,HuaweiHonor9_R
1622,12,817,-1,SamsungS7_I,HuaweiHonor9_R
1623,234,784,-1,iPhoneXR_L,HuaweiHonor9_R
1624,331,692,-1,iPhoneXR_U,HuaweiHonor9_R
1625,19,845,-1,iPhone6_N,HuaweiHonor9_R
1626,65,861,-1,iPhone12_M,HuaweiHonor9_R
1627,728,744,-1,HuaweiHonor9_R,XiaomiRedmi4_B
1628,113,808,-1,XiaomiA2_E,HuaweiHonor9_R
1629,732,899,-1,HuaweiHonor9_R,XiaomiRedmiNote9S_T
1630,485,754,-1,SamsungJ6_K,HuaweiHonor9_R
1631,67,804,-1,iPhone12_W,HuaweiHonor9_R
1632,532,749,-1,iPhoneXSMax_M,HuaweiHonor9_R
1633,129,613,-1,GooglePixel3A_L,HuaweiHonor9_R
1634,425,861,-1,XiaomiA2_E,HuaweiHonor9_R
1635,280,623,-1,SamsungM31_A,HuaweiHonor9_R
1636,279,626,-1,iPhoneXR_L,HuaweiHonor9_R
1637,484,645,-1,OnePlusNord_O,HuaweiHonor9_R
1638,328,476,-1,HuaweiHonor9_R,XiaomiRedmiNote9S_T
1639,425,836,-1,XiaomiA2_E,HuaweiHonor9_R
1640,739,904,-1,HuaweiHonor9_R,GooglePixel3A_L
1641,548,613,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1642,153,777,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1643,542,754,-1,XiaomiA2_E,HuaweiHonor9_R
1644,153,621,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1645,663,887,-1,HuaweiHonor9_R,iPhoneXR_L
1646,320,845,-1,iPhoneXSMax_M,HuaweiHonor9_R
1647,749,947,-1,HuaweiHonor9_R,XiaomiA2_E
1648,118,688,-1,iPhoneXSMax_M,HuaweiHonor9_R
1649,547,790,-1,OppoFindX3Neo_A,HuaweiHonor9_R
1650,444,688,-1,iPhone6_N,HuaweiHonor9_R
1651,380,678,-1,SamsungJ6_K,HuaweiHonor9_R
1652,221,867,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1653,844,893,-1,HuaweiHonor9_R,iPhoneXR_L
1654,574,732,-1,XiaomiRedmi4_B,HuaweiHonor9_R
1655,139,862,-1,iPhone11_M,HuaweiHonor9_R
1656,355,803,-1,iPhone11_M,HuaweiHonor9_R
1657,176,728,-1,iPhone12_M,HuaweiHonor9_R
1658,504,868,-1,iPhone6_N,HuaweiHonor9_R
1659,333,752,-1,iPhoneXSMax_M,HuaweiHonor9_R
1660,54,839,-1,iPhone12_M,HuaweiHonor9_R
1661,12,657,-1,SamsungS7_I,HuaweiHonor9_R
1662,598,932,-1,HuaweiHonor9_R,XiaomiA2_E
1663,90,839,-1,XiaomiA2_E,HuaweiHonor9_R
1664,548,663,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1665,36,663,-1,GooglePixel3A_L,HuaweiHonor9_R
1666,844,906,-1,HuaweiHonor9_R,OnePlusNord_O
1667,285,868,-1,iPhoneXR_U,HuaweiHonor9_R
1668,50,703,-1,OnePlusNord_O,HuaweiHonor9_R
1669,333,560,-1,iPhoneXSMax_M,HuaweiHonor9_R
1670,141,754,-1,iPhone12_W,HuaweiHonor9_R
1671,559,808,-1,XiaomiA2_E,HuaweiHonor9_R
1672,342,752,-1,iPhone7_F,HuaweiHonor9_R
1673,51,598,-1,iPhone11_C,HuaweiHonor9_R
1674,166,691,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1675,794,886,-1,HuaweiHonor9_R,XiaomiRedmiNote9S_T
1676,692,720,-1,HuaweiHonor9_R,XiaomiRedmi4_B
1677,768,772,-1,XiaomiRedmi4_B,HuaweiHonor9_R
1678,459,678,-1,SamsungM31_A,HuaweiHonor9_R
1679,64,657,-1,iPhoneXR_L,HuaweiHonor9_R
1680,663,872,-1,HuaweiHonor9_R,XiaomiRedmi4_B
1681,105,794,-1,iPhoneXR_U,HuaweiHonor9_R
1682,416,663,-1,iPhoneXR_L,HuaweiHonor9_R
1683,598,602,-1,HuaweiHonor9_R,XiaomiRedmi4_B
1684,229,757,-1,OnePlusNord_O,HuaweiHonor9_R
1685,7,716,-1,SamsungS7_I,HuaweiHonor9_R
1686,378,615,-1,iPhone11_M,HuaweiHonor9_R
1687,74,808,-1,iPhone12_M,HuaweiHonor9_R
1688,703,751,-1,HuaweiHonor9_R,XiaomiRedmi4_B
1689,302,728,-1,S21Ultra_M,HuaweiHonor9_R
1690,250,328,-1,GooglePixel3A_V,HuaweiHonor9_R
1691,328,906,-1,HuaweiHonor9_R,OnePlusNord_O
1692,388,645,-1,XiaomiRedmiNote9S_T,HuaweiHonor9_R
1693,307,613,-1,GooglePixel3A_V,HuaweiHonor9_R
1694,472,868,-1,XiaomiA2_E,HuaweiHonor9_R
1695,348,645,-1,OnePlusNord_O,HuaweiHonor9_R
1696,73,784,-1,iPhone12_W,HuaweiHonor9_R
1697,693,868,-1,XiaomiRedmi4_B,HuaweiHonor9_R
1698,151,867,-1,iPhone7_F,HuaweiHonor9_R
1699,657,835,-1,HuaweiHonor9_R,XiaomiRedmi4_B
1700,82,708,-1,iPhone11_B,HuaweiHonor9_R
1701,506,801,-1,iPhone11_M,HuaweiHonor9_R
1702,739,919,-1,HuaweiHonor9_R,iPhoneXSMax_M
1703,177,749,-1,iPhone6_N,HuaweiHonor9_R
1704,76,739,-1,GooglePixel3A_V,HuaweiHonor9_R
1705,839,929,-1,HuaweiHonor9_R,OppoFindX3Neo_A
1706,307,804,-1,GooglePixel3A_V,HuaweiHonor9_R
1707,259,728,-1,iPhone6_N,HuaweiHonor9_R
1708,44,710,-1,SamsungS7_I,HuaweiHonor9_R
1709,309,739,-1,XiaomiA2_E,HuaweiHonor9_R
1710,183,867,-1,iPhone12_M,HuaweiHonor9_R
1711,446,715,-1,iPhoneXR_L,HuaweiHonor9_R
1712,143,655,-1,OnePlusNord_O,HuaweiHonor9_R
1713,621,940,-1,HuaweiHonor9_R,XiaomiRedmiNote9S_T
1714,531,710,-1,OnePlusNord_O,HuaweiHonor9_R
1715,464,803,-1,SamsungJ6_K,HuaweiHonor9_R
1716,663,673,-1,HuaweiHonor9_R,XiaomiRedmi4_B
1717,530,615,-1,OnePlusNord_O,HuaweiHonor9_R
1718,497,657,-1,iPhone11_M,HuaweiHonor9_R
1719,357,613,-1,XiaomiA2_E,HuaweiHonor9_R
1720,208,836,-1,iPhone7_F,HuaweiHonor9_R
1721,757,926,-1,HuaweiHonor9_R,OnePlusNord_O
1722,81,771,-1,iPhone12_M,HuaweiHonor9_R
1723,304,871,-1,GooglePixel3A_L,HuaweiHonor9_R
1724,289,328,-1,iPhone11_M,HuaweiHonor9_R
1725,169,863,-1,iPhone12_M,HuaweiHonor9_R
1726,107,688,-1,GooglePixel3A_L,HuaweiHonor9_R
1727,490,775,-1,iPhone11_F,HuaweiHonor9_R
1728,525,871,-1,iPhone7_F,HuaweiHonor9_R
1729,867,921,-1,HuaweiHonor9_R,iPhoneXR_L
1730,380,732,-1,SamsungJ6_K,HuaweiHonor9_R
1731,303,728,-1,SamsungM31_A,HuaweiHonor9_R
1732,780,954,-1,HuaweiHonor9_R,XiaomiA2_E
1733,320,692,-1,iPhoneXSMax_M,HuaweiHonor9_R
1734,311,710,-1,XiaomiA2_E,HuaweiHonor9_R
1735,749,939,-1,HuaweiHonor9_R,XiaomiA2_E
1736,222,626,-1,GooglePixel3A_L,HuaweiHonor9_R
1737,700,803,-1,XiaomiRedmi4_B,HuaweiHonor9_R
1738,556,879,-1,XiaomiA2_E,HuaweiHonor9_R
1739,134,868,-1,iPhoneXSMax_M,HuaweiHonor9_R
1740,629,655,-1,XiaomiRedmi4_B,HuaweiHonor9_R
1741,268,856,-1,OppoFindX3Neo_A,HuaweiHonor9_R
1742,181,741,-1,iPhoneXSMax_M,HuaweiHonor9_R
1743,598,807,-1,HuaweiHonor9_R,XiaomiRedmi4_B
1744,504,703,-1,iPhone6_N,HuaweiHonor9_R
1745,856,906,-1,HuaweiHonor9_R,OnePlusNord_O
1746,83,845,-1,OnePlusNord_O,HuaweiHonor9_R
1747,10,867,-1,SamsungS7_I,HuaweiHonor9_R
1748,11,836,-1,SamsungS7_I,HuaweiHonor9_R
1749,472,662,-1,XiaomiA2_E,HuaweiHonor9_R
1750,456,626,-1,iPhoneXR_L,HuaweiHonor9_R
1751,525,614,-1,iPhone7_F,HuaweiHonor9_R
1752,260,772,-1,GooglePixel3A_L,HuaweiHonor9_R
1753,703,796,-1,HuaweiHonor9_R,XiaomiRedmi4_B
1754,358,771,-1,XiaomiA2_E,HuaweiHonor9_R
1755,197,328,-1,OnePlusNord_O,HuaweiHonor9_R
1756,521,678,-1,OnePlusNord_O,HuaweiHonor9_R
1757,506,716,-1,iPhone11_M,HuaweiHonor9_R
1758,574,801,-1,XiaomiRedmi4_B,HuaweiHonor9_R
1759,663,681,-1,HuaweiHonor9_R,XiaomiRedmi4_B
1760,394,804,-1,iPhone11_M,HuaweiHonor9_R
1761,678,807,-1,HuaweiHonor9_R,XiaomiRedmi4_B
1762,512,775,-1,SamsungJ6_K,HuaweiHonor9_R
1763,771,932,-1,HuaweiHonor9_R,XiaomiA2_E
1764,128,708,-1,OnePlusNord_O,HuaweiHonor9_R
1765,84,615,-1,S21Ultra_M,HuaweiHonor9_R
1766,517,663,-1,iPhone7_F,HuaweiHonor9_R
1767,342,780,-1,iPhone7_F,HuaweiHonor9_R
1768,158,655,-1,iPhone12_M,HuaweiHonor9_R
1769,861,924,-1,HuaweiHonor9_R,iPhoneXR_A
1770,133,623,-1,iPhone11_M,HuaweiHonor9_R
1771,777,908,-1,HuaweiHonor9_R,iPhoneXR_L
1772,437,804,-1,XiaomiA2_E,HuaweiHonor9_R
1773,344,794,-1,iPhoneXR_A,HuaweiHonor9_R
1774,495,703,-1,iPhoneXR_L,HuaweiHonor9_R
1775,510,785,-1,iPhone7_F,HuaweiHonor9_R
1776,227,879,-1,iPhone6_N,HuaweiHonor9_R
1777,112,598,-1,SamsungM31_A,HuaweiHonor9_R
1778,708,904,-1,HuaweiHonor9_R,GooglePixel3A_L
1779,879,917,-1,HuaweiHonor9_R,GooglePixel3A_L
1780,771,891,-1,HuaweiHonor9_R,iPhone6_N
1781,273,749,-1,iPhoneXR_U,HuaweiHonor9_R
1782,411,785,-1,iPhone6_N,HuaweiHonor9_R
1783,342,777,-1,iPhone7_F,HuaweiHonor9_R
1784,328,954,-1,HuaweiHonor9_R,XiaomiA2_E
1785,414,703,-1,iPhoneXSMax_M,HuaweiHonor9_R
1786,502,749,-1,GooglePixel3A_L,HuaweiHonor9_R
1787,23,692,-1,SamsungS7_I,HuaweiHonor9_R
1788,168,591,-1,iPhoneXSMax_M,HuaweiHonor9_R
1789,174,626,-1,GooglePixel3A_V,HuaweiHonor9_R
1790,330,801,-1,iPhoneXSMax_M,HuaweiHonor9_R
1791,3,688,-1,iPhone11_B,HuaweiHonor9_R
1792,69,780,-1,iPhone11_C,HuaweiHonor9_R
1793,194,674,-1,iPhone7_F,HuaweiHonor9_R
1794,378,623,-1,iPhone11_M,HuaweiHonor9_R
1795,879,938,-1,HuaweiHonor9_R,OnePlusNord_O
1796,177,657,-1,iPhone6_N,HuaweiHonor9_R
1797,525,772,-1,iPhone7_F,HuaweiHonor9_R
1798,22,862,-1,iPhone11_B,HuaweiHonor9_R
1799,184,626,-1,iPhoneXSMax_M,HuaweiHonor9_R
1800,427,739,-1,iPhone11_M,HuaweiHonor9_R
1801,65,614,-1,iPhone12_M,HuaweiHonor9_R
1802,228,728,-1,iPhoneXSMax_M,HuaweiHonor9_R
1803,504,715,-1,iPhone6_N,HuaweiHonor9_R
1804,86,655,-1,iPhone12_M,HuaweiHonor9_R
1805,55,710,-1,iPhone11_M,HuaweiHonor9_R
1806,231,703,-1,SamsungJ6_K,HuaweiHonor9_R
1807,375,719,-1,iPhone11_M,HuaweiHonor9_R
1808,139,613,-1,iPhone11_M,HuaweiHonor9_R
1809,38,328,-1,SamsungS7_I,HuaweiHonor9_R
1810,871,916,-1,HuaweiHonor9_R,iPhoneXR_A
1811,454,741,-1,GooglePixel3A_L,HuaweiHonor9_R
1812,1,772,-1,SamsungM31_A,HuaweiHonor9_R
1813,186,803,-1,iPhone11_M,HuaweiHonor9_R
1814,308,739,-1,S21Ultra_M,HuaweiHonor9_R
1815,432,785,-1,SamsungM31_A,HuaweiHonor9_R
1816,549,848,-1,iPhone6_N,HuaweiHonor9_R
1817,79,861,-1,iPhone11_M,HuaweiHonor9_R
1818,716,842,-1,HuaweiHonor9_R,XiaomiRedmiNote7_S
1819,695,912,-1,XiaomiRedmiNote7_S,OnePlusNord_O
1820,588,759,-1,XiaomiRedmi4_B,XiaomiRedmiNote7_S
1821,558,610,-1,XiaomiRedmi5_J,XiaomiRedmiNote7_S
1822,93,805,-1,SamsungJ6_K,XiaomiRedmiNote7_S
1823,764,928,-1,XiaomiRedmiNote7_S,XiaomiA2_E
1824,224,644,-1,iPhoneXSMax_M,XiaomiRedmiNote7_S
1825,670,763,-1,XiaomiRedmiNote7_S,HuaweiHonor9_R
1826,502,565,-1,GooglePixel3A_L,XiaomiRedmiNote7_S
1827,776,849,-1,XiaomiRedmi4_B,XiaomiRedmiNote7_S
1828,702,717,-1,XiaomiRedmi5_J,XiaomiRedmiNote7_S
1829,567,639,-1,XiaomiRedmiNote7_S,XiaomiRedmi4_B
1830,590,625,-1,XiaomiRedmi4_B,XiaomiRedmiNote7_S
1831,511,642,-1,GooglePixel3A_L,XiaomiRedmiNote7_S
1832,452,567,-1,iPhoneXSMax_M,XiaomiRedmiNote7_S
1833,342,651,-1,iPhone7_F,XiaomiRedmiNote7_S
1834,683,954,-1,XiaomiRedmiNote7_S,XiaomiA2_E
1835,475,635,-1,XiaomiA2_E,XiaomiRedmiNote7_S
1836,234,857,-1,iPhoneXR_L,XiaomiRedmiNote7_S
1837,310,759,-1,iPhone6_N,XiaomiRedmiNote7_S
1838,608,640,-1,XiaomiRedmiNote7_S,XiaomiRedmi5_J
1839,585,615,-1,XiaomiRedmiNote7_S,HuaweiHonor9_R
1840,355,781,-1,iPhone11_M,XiaomiRedmiNote7_S
1841,436,624,-1,GooglePixel3A_L,XiaomiRedmiNote7_S
1842,191,795,-1,iPhoneXR_L,XiaomiRedmiNote7_S
1843,708,849,-1,HuaweiHonor9_R,XiaomiRedmiNote7_S
1844,374,619,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
1845,575,664,-1,XiaomiRedmiNote7_S,XiaomiRedmi5_J
1846,576,864,-1,XiaomiRedmi5_J,XiaomiRedmiNote7_S
1847,601,874,-1,XiaomiRedmiNote7_S,XiaomiRedmi5_J
1848,551,617,-1,XiaomiA2_E,XiaomiRedmiNote7_S
1849,412,635,-1,iPhone11_M,XiaomiRedmiNote7_S
1850,710,851,-1,HuaweiHonor9_R,XiaomiRedmiNote7_S
1851,87,781,-1,iPhoneXR_L,XiaomiRedmiNote7_S
1852,567,915,-1,XiaomiRedmiNote7_S,iPhoneXSMax_M
1853,584,789,-1,XiaomiRedmiNote7_S,XiaomiRedmi5_J
1854,380,624,-1,SamsungJ6_K,XiaomiRedmiNote7_S
1855,746,855,-1,XiaomiRedmiNote7_S,XiaomiRedmi5_J
1856,378,857,-1,iPhone11_M,XiaomiRedmiNote7_S
1857,816,855,-1,XiaomiRedmiNote7_S,XiaomiRedmi5_J
1858,57,557,-1,iPhone12_W,XiaomiRedmiNote7_S
1859,298,569,-1,iPhone12_M,XiaomiRedmiNote7_S
1860,178,643,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
1861,616,944,-1,XiaomiRedmiNote7_S,GooglePixel3A_L
1862,311,787,-1,XiaomiA2_E,XiaomiRedmiNote7_S
1863,612,920,-1,XiaomiRedmiNote7_S,GooglePixel3A_L
1864,575,875,-1,XiaomiRedmiNote7_S,XiaomiRedmi4_B
1865,560,725,-1,HuaweiHonor9_R,XiaomiRedmiNote7_S
1866,132,627,-1,SamsungM31_A,XiaomiRedmiNote7_S
1867,281,846,-1,iPhone6_N,XiaomiRedmiNote7_S
1868,42,846,-1,iPhone12_M,XiaomiRedmiNote7_S
1869,592,811,-1,XiaomiRedmi5_J,XiaomiRedmiNote7_S
1870,94,853,-1,iPhoneXR_U,XiaomiRedmiNote7_S
1871,120,618,-1,iPhone11_M,XiaomiRedmiNote7_S
1872,450,723,-1,HuaweiP10_Q,XiaomiRedmiNote7_S
1873,523,651,-1,iPhoneXSMax_M,XiaomiRedmiNote7_S
1874,565,796,-1,XiaomiRedmiNote7_S,XiaomiRedmi4_B
1875,66,759,-1,iPhoneXR_A,XiaomiRedmiNote7_S
1876,180,828,-1,XiaomiRedmiNote9S_T,XiaomiRedmiNote7_S
1877,695,773,-1,XiaomiRedmiNote7_S,XiaomiRedmi5_J
1878,450,805,-1,HuaweiP10_Q,XiaomiRedmiNote7_S
1879,162,584,-1,iPhoneXR_U,XiaomiRedmiNote7_S
1880,371,811,-1,iPhone11_M,XiaomiRedmiNote7_S
1881,518,864,-1,iPhoneXR_L,XiaomiRedmiNote7_S
1882,361,805,-1,iPhoneXR_L,XiaomiRedmiNote7_S
1883,670,914,-1,XiaomiRedmiNote7_S,XiaomiRedmiNote9S_T
1884,93,684,-1,SamsungJ6_K,XiaomiRedmiNote7_S
1885,764,819,-1,XiaomiRedmiNote7_S,XiaomiRedmi5_J
1886,744,791,-1,XiaomiRedmi4_B,XiaomiRedmiNote7_S
1887,787,889,-1,XiaomiRedmiNote7_S,SamsungJ6_K
1888,610,626,-1,XiaomiRedmiNote7_S,HuaweiHonor9_R
1889,627,702,-1,XiaomiRedmiNote7_S,XiaomiRedmi5_J
1890,400,851,-1,GooglePixel3A_L,XiaomiRedmiNote7_S
1891,447,620,-1,OnePlusNord_O,XiaomiRedmiNote7_S
1892,435,618,-1,iPhoneXR_L,XiaomiRedmiNote7_S
1893,282,567,-1,GooglePixel3A_V,XiaomiRedmiNote7_S
1894,213,825,-1,iPhoneXSMax_M,XiaomiRedmiNote7_S
1895,82,567,-1,iPhone11_B,XiaomiRedmiNote7_S
1896,509,625,-1,XiaomiA2_E,XiaomiRedmiNote7_S
1897,480,805,-1,XiaomiA2_E,XiaomiRedmiNote7_S
1898,83,656,-1,OnePlusNord_O,XiaomiRedmiNote7_S
1899,289,557,-1,iPhone11_M,XiaomiRedmiNote7_S
1900,599,606,-1,XiaomiRedmi5_J,XiaomiRedmiNote7_S
1901,402,746,-1,iPhone11_M,XiaomiRedmiNote7_S
1902,384,656,-1,OnePlusNord_O,XiaomiRedmiNote7_S
1903,344,611,-1,iPhoneXR_A,XiaomiRedmiNote7_S
1904,537,853,-1,XiaomiA2_E,XiaomiRedmiNote7_S
